,X,Y,Z
1187,982663,2703642,9
1188,982663,2493393,9
1189,982663,2283144,9
1190,982663,2072895,9
1191,982663,1862646,9
1192,982663,1652397,9
1193,982663,1442148,9
1194,982663,3544639,9
1195,982663,3754887,9
1196,982663,3965137,9
1197,982663,4175385,9
1198,982663,4385635,9
1199,982663,4806132,9
1200,982663,5016382,9
1201,982663,5226630,9
1202,982663,5436880,9
1203,982663,5647128,9
1204,982663,5857378,9
1205,982663,6067626,9
1206,982663,6277876,9
1207,8435747,3150822,5
1208,8435747,3379172,5
1209,8435747,4402361,5
1210,8435747,4630458,5
1211,8435747,4847299,5
1212,8435747,5467350,5
1213,8435747,3998348,5
1214,8435747,5873755,5
1215,8435747,6299636,5
1216,664443,1742532,1
1217,2558795,2208837,25
1218,2558795,4418215,25
1219,2558795,1943660,1
1220,2558795,2148046,1
1221,829897,2208837,17
1222,829897,4424433,17
1223,829898,1943657,1
1224,829898,2147083,1
1225,855777,4312830,9
1226,174943,27536,1
1227,174945,237215,1
1228,707571,237215,17
1229,2558795,3491198,25
1230,829897,3491198,17
1231,855777,3389803,9
1232,269,1,1
1233,174945,680720,1
1234,261584,1090007,17
1235,5526473,402339,17
1236,174945,237215,1
1237,174943,27536,1
1238,174945,680720,17
1239,5895975,5459412,1
1240,5807075,2457450,1
1241,5856287,5084762,1
1242,5807075,3832225,1
1243,5048250,5459412,1
1244,4959350,2428875,1
1245,2465388,5084762,1
1246,2416175,3846512,1
1247,1558925,5459412,1
1248,1568450,2686050,1
1249,1617662,5084762,1
1250,1568450,3946525,1
1251,3352800,5459412,1
1252,3263900,2609850,1
1253,3313112,5084762,1
1254,3263900,3908425,1
1255,2511425,5459412,1
1256,2416175,2486025,1
1257,6586538,5459412,1
1258,6654800,2095500,1
1259,6704013,5084762,1
1260,6654800,3651250,1
1261,5008562,5084762,1
1262,4959350,3817937,1
1263,4200525,5459412,1
1264,4111625,2533650,1
1265,4160837,5084762,1
1266,4111625,3870325,1
1267,8240713,1125538,1
1268,7264400,1125538,1
1269,8480425,1123950,1
1270,7504113,1123950,1
1271,1456580,5801524,1
1272,2304306,5801524,1
1273,3152031,5801524,1
1274,4847480,5801524,1
1275,5695205,5801524,1
1276,261584,5754904,1
1277,3999755,5801524,1
1278,6542930,5801524,1
1279,7420820,1508411,1
1280,7420820,1720563,9
1281,7439193,2583116,1
1282,7439193,4926267,1
1283,8248209,2583116,1
1284,8248209,4926267,1
1285,7420820,1792858,1
1286,7420820,2005011,9
1287,8229837,1792858,1
1288,8229837,2005011,9
1289,8612413,159496,13
1290,123825,2900363,1
1291,2974975,1038225,5
1292,3102713,1065212,1
1293,119062,1038225,5
1294,167560,1065212,1
1295,168275,1611312,25
1296,3101975,1611312,25
1297,5916612,1611312,25
1298,7246938,581025,1
1299,7246938,581025,1
1300,7246938,790575,1
1301,5846762,3786187,13
1302,6834188,4997450,13
1303,7235825,3040063,13
1304,5829300,1038225,5
1305,5960250,1065212,1
1306,201612,2978150,17
1307,201612,3180227,9
1308,201612,3221466,1
1309,201612,3412547,9
1310,1090612,4318456,1
1311,4616451,3452412,1
1312,201612,3452412,1
1313,1090612,3452412,1
1314,4616451,4134249,1
1315,1090612,4134249,1
1316,4616451,3635244,1
1317,201612,3635244,1
1318,1090612,3635244,1
1319,1090612,4659374,1
1320,4616451,5000294,1
1321,201612,5000294,1
1322,1090612,5000294,1
1323,4616451,5550163,1
1324,201612,5550163,1
1325,1090612,5550163,1
1326,201612,5734370,1
1327,4616451,5734370,1
1328,1090612,5734370,1
1329,4616451,5367332,1
1330,201612,5367332,1
1331,1090612,5367332,1
1332,4616451,5184500,1
1333,201612,5184500,1
1334,1090612,5184500,1
1335,1090612,3211844,1
1336,1090612,3412545,9
1337,4616451,3211844,1
1338,4616451,3412545,9
1339,168275,2655888,9
1340,119062,6435725,1
1341,119064,230188,17
1342,0,0,1
1343,0,0,1
1344,119062,863600,1
1345,119062,5557108,25
1346,750887,3116263,1
1347,2543175,2368550,1
1348,2940050,2252663,1
1349,7321550,2043113,1
1350,1944688,2579688,1
1351,750887,2043113,9
1352,750887,2520950,9
1353,746125,3627437,9
1354,750887,2038350,9
1355,750887,3000375,9
1356,750887,3627437,9
1357,684212,3332162,5
1358,684212,3389312,5
1359,684212,3332162,5
1360,2243138,3627437,9
1361,7731125,3767137,1
1362,7026275,4011612,1
1363,7375525,1835150,1
1364,4344987,4011612,1
1365,4986337,2044700,1
1366,2568575,4011612,1
1367,2597150,2160588,1
1368,1685925,4354512,1
1369,2098675,2371725,1
1370,6137275,3767137,1
1371,4543425,3767137,1
1372,3014663,3767137,1
1373,377825,1519237,1
1374,377825,1960563,1
1375,377825,2438400,1
1376,377825,2917825,1
1377,377825,3544887,1
1378,1420812,3767137,1
1379,1203325,2908300,1
1380,869950,4011612,1
1381,119062,6435725,1
1382,119062,230188,1
1383,0,0,1
1384,119062,230188,1
1385,269875,695014,19
1386,119062,230188,1
1387,119064,1173312,1
1388,119064,935152,5
1389,119064,1173312,1
1390,1971675,1173312,1
1391,1971675,1030917,1
1392,1971675,1173312,1
1393,211790,2612754,25
1394,4795279,1752277,17
1395,2091602,1752277,17
1396,4795279,2544478,17
1397,2091602,2544478,17
1398,4795279,3336678,17
1399,2091603,3336678,17
1400,4795279,3944211,17
1401,2091602,3944211,17
1402,4795279,4551745,17
1403,2091603,4551745,17
1404,4795279,5343950,17
1405,2091603,5343950,17
1406,3800911,1752277,17
1407,3800911,2544478,17
1408,3800911,3336678,17
1409,3800911,3944211,17
1410,3800911,4551745,17
1411,3800911,5343950,17
1412,211790,1235499,17
1413,2091603,1420166,17
1414,3231044,1235499,17
1415,4795279,1420166,17
1416,2091602,2425376,5
1417,2091602,3217577,5
1418,2091602,3825111,5
1419,2091602,4432644,5
1420,2091602,5224845,5
1421,119062,6435725,1
1422,0,0,1
1423,0,0,1
1424,119062,230188,1
1425,119062,6435725,1
1426,8078788,477837,1
1427,8566150,498475,1
1428,5356225,831850,5
1429,5797550,831850,1
1430,5913437,1357312,25
1431,8181975,1911350,1
1432,5919787,1987550,9
1433,8359775,1881188,1
1434,6284912,3098800,1
1435,5994400,3487737,1
1436,6343650,3806825,1
1437,7336214,4420310,1
1438,7202488,4330700,1
1439,7265299,4485482,5
1440,7328109,4391797,1
1441,7328109,4524176,1
1442,7586663,4305300,1
1443,6343650,4803775,1
1444,7243763,5229225,1
1445,7307263,5357812,5
1446,7307263,5408612,5
1447,6343650,5651500,1
1448,4335462,5032375,9
1449,1201737,1470025,9
1450,3287712,4241800,9
1451,2249488,2660650,9
1452,4630737,5534025,1
1453,3582987,5534025,1
1454,2544763,5534025,1
1455,1497012,5534025,1
1456,449262,5534025,1
1457,5861050,1362075,1
1458,211138,1171575,1
1459,211138,939800,1
1460,119062,831850,1
1461,8545513,6435725,1
1462,119062,230188,1
1463,4489450,554037,1
1464,4491037,557212,1
1465,4564062,622300,1
1466,100011,554037,1
1467,100011,557212,1
1468,174625,622300,1
1469,4489450,3368675,1
1470,4491037,3371850,1
1471,4564062,3436937,1
1472,100011,3368675,1
1473,100011,3371850,1
1474,174625,3436937,1
1475,174625,874712,25
1476,4564062,874712,25
1477,4564062,3651250,1
1478,2819400,3679825,1
1479,2819400,3962400,9
1480,2819400,4019550,1
1481,7643813,376238,1
1482,7643813,190501,1
1483,7456488,163512,1
1484,7530307,163512,5
1485,7459663,347663,1
1486,7459663,347663,1
1487,1117600,3651250,1
1488,1117600,3962400,9
1489,1117600,4019550,1
1490,2514600,3771900,1
1491,2514600,3771900,5
1492,174625,3962400,9
1493,174625,4019550,1
1494,174625,3678078,1
1495,812800,3771900,1
1496,812800,3771900,5
1497,8261350,163512,13
1498,4022725,585787,1
1499,4127500,585787,5
1500,8388350,585787,1
1501,8388350,585787,5
1502,4022725,3400425,1
1503,4022725,3400425,5
1504,8388350,3400425,1
1505,8388350,3400425,1
1506,119062,6450012,1
1507,0,0,1
1508,3146425,1311275,1
1509,119062,230188,1
1510,158748,1311275,1
1511,119062,6435725,1
1512,3381376,1758787,1
1513,3381376,1463322,1
1514,6325861,1758787,1
1515,6325861,1601944,1
1516,3381375,2847712,9
1517,3381375,3701367,9
1518,3381375,5003429,9
1519,266498,1607904,1
1520,266498,1450741,1
1521,266498,1748830,25
1522,266498,3675772,25
1523,272997,3535522,1
1524,272997,3102132,1
1525,266498,4811752,25
1526,266498,4743615,1
1527,266498,4586451,1
1528,6347983,1920576,25
1529,4358082,1476970,1
1530,5187396,1509013,1
1531,7246679,30366,1
1532,7246679,30366,1
1533,7246679,242733,1
1534,4795754,3090704,1
1535,2080652,3090704,5
1536,119062,3090707,1
1537,119062,615429,1
1538,119062,230188,1
1539,119062,6435725,1
1540,5142753,3391155,25
1541,5110788,3391155,1
1542,5142751,5356988,25
1543,5110788,5356988,1
1544,5142751,3959557,25
1545,5110788,3959557,1
1546,5142753,4788587,25
1547,5110788,4788587,1
1548,5142751,4374072,25
1549,5110788,4374072,1
1550,5110788,3906189,9
1551,5110788,4320704,9
1552,5110788,4735219,9
1553,5110788,5303622,9
1554,119062,5924748,17
1555,729782,647191,13
1556,4165684,2235611,1
1557,4795754,2235611,1
1558,4078851,1206424,1
1559,5185276,1206424,1
1560,1661911,2038040,1
1561,6994400,2038040,1
1562,205243,3487234,1
1563,205243,3160585,1
1564,205242,3540757,25
1565,2290995,3487234,1
1566,2290995,3315396,1
1567,2290996,3540757,25
1568,5110788,3332424,1
1569,5110788,3160585,1
1570,8545513,6435725,17
1571,119062,230188,1
1572,119062,6435725,1
1573,4932362,2319338,13
1574,119062,576262,1
1575,246063,1676400,1
1576,1917700,1676400,25
1577,246063,3146425,1
1578,1917700,3146425,25
1579,246063,4151312,1
1580,1917700,4151312,25
1581,246063,5116512,1
1582,1917700,5116512,25
1583,246063,814387,1
1584,1917700,814387,25
1585,1917700,769937,1
1586,1917700,568325,1
1587,246063,5059362,9
1588,246063,4094162,9
1589,246063,3089275,9
1590,246063,1619250,9
1591,0,0,1
1592,0,0,1
1593,119062,230188,1
1594,119062,6435725,1
1595,119062,846137,17
1596,7308752,769937,1
1597,7308752,769937,1
1598,7308752,982303,1
1599,7478713,1239837,1
1600,7947025,1239837,1
1601,2409825,1738313,1
1602,2409825,1354137,1
1603,4365625,1738313,1
1604,4365625,1536700,1
1605,6323012,1738313,1
1606,6323012,1536700,1
1607,404813,1931988,1
1608,2544763,1931988,1
1609,6357937,1931988,25
1610,4500562,1931988,1
1611,404813,3073400,1
1612,2544763,3073400,1
1613,6357937,3073400,25
1614,4500562,3073400,1
1615,404813,4244975,1
1616,2544763,4244975,1
1617,6357937,4138612,25
1618,4500562,4244975,1
1619,404813,5387975,1
1620,2544763,5387975,1
1621,6357937,5387975,25
1622,4500562,5387975,1
1623,404813,5165725,9
1624,404813,4024312,9
1625,404813,2852738,9
1626,190500,1236662,1
1627,269,1,1
1628,1753861,2014630,1
1629,5028874,3926661,1
1630,5028874,1330858,1
1631,3067050,2867025,9
1632,3067050,2838450,9
1633,2260600,2793999,24
1634,2362200,3133725,9
1635,2287588,3408362,9
1636,2362200,2952750,9
1637,2311400,3170238,9
1638,2362200,2871788,9
1639,1924050,2932113,9
1640,3427412,5387975,1
1641,3457575,2574925,1
1642,3394075,2828925,1
1643,3694112,2762250,1
1644,2584450,5387975,1
1645,2614613,2574925,1
1646,2549525,2862263,1
1647,2854325,2781300,1
1648,1855788,3076575,1
1649,1855789,2838450,1
1650,1928813,2574925,1
1651,1855788,4430712,1
1652,1855788,3552825,1
1653,1855788,3314700,1
1654,5461000,2184400,24
1655,5611812,3095625,5
1656,6459537,3097213,5
1657,6459537,3097213,5
1658,5611812,3152775,5
1659,5611812,3095625,5
1660,6459537,3154363,5
1661,6705600,2806700,1
1662,6710363,2454275,1
1663,6596063,2239963,1
1664,6900863,2187575,1
1665,5780087,3502025,1
1666,5810250,2000250,1
1667,5853112,3111500,1
1668,5895975,2816225,1
1669,5895975,2573338,1
1670,5895975,2392363,1
1671,5895975,2239963,1
1672,6705600,3121025,1
1673,5119687,2000250,1
1674,6632575,3502025,1
1675,6662738,2000250,1
1676,5460998,4660898,24
1677,6181725,4733925,9
1678,5110162,4451350,1
1679,6623050,6111875,1
1680,6653213,4451350,1
1681,6892925,4686300,1
1682,6588125,4638675,1
1683,5770562,6111875,1
1684,5800725,4451350,1
1685,6042025,4672012,1
1686,4115780,2540767,1
1687,4115780,3838669,1
1688,174945,237215,1
1689,174945,973620,17
1690,174943,27536,1
1691,1753861,2014630,1
1692,5028874,1330858,1
1693,5028874,3926661,1
1694,8710727,240787,13
1695,0,0,1
1696,254002,1047750,1
1697,2311400,1079502,17
1698,2306638,1293812,9
1699,352425,1079502,17
1700,352427,1295400,9
1701,223838,230189,1
1702,119062,6435725,1
1703,336550,2446338,9
1704,336550,3398837,9
1705,336550,4325937,9
1706,336550,5227637,9
1707,2311401,1398590,25
1708,2311401,2557465,25
1709,2311401,3435351,25
1710,2311401,4400551,25
1711,2311401,5376862,25
1712,352427,1368425,1
1713,352427,2520950,1
1714,352427,3473450,1
1715,352427,4400550,1
1716,352427,5302250,1
1717,1487487,2932113,1
1718,1487487,3255962,1
1719,1511300,3059113,1
1720,1495425,3036890,1
1721,1495425,3233740,1
1722,1873251,3059113,1
1723,1857375,3036890,1
1724,1857375,3233740,1
1725,1692275,3059113,1
1726,1676400,3036890,1
1727,1676400,3233740,1
1728,1487487,3767137,1
1729,1487487,4090989,1
1730,1511300,3892550,1
1731,1495425,3870325,1
1732,1495425,4067175,1
1733,1873251,3892550,1
1734,1857375,3870325,1
1735,1857375,4067175,1
1736,1692275,3892550,1
1737,1676400,3870325,1
1738,1676400,4067175,1
1739,1487487,4678364,1
1740,1487487,5001569,1
1741,1510829,4804228,1
1742,1495269,4782472,1
1743,1495269,4978260,1
1744,1873403,4804228,1
1745,1857842,4782472,1
1746,1857842,4978260,1
1747,1692893,4804228,1
1748,1677333,4782472,1
1749,1677333,4978260,1
1750,1487487,5646737,1
1751,1487487,5970589,1
1752,1511300,5772150,1
1753,1495425,5749925,1
1754,1495425,5946775,1
1755,1873251,5772150,1
1756,1857375,5749925,1
1757,1857375,5946775,1
1758,1692275,5772150,1
1759,1676400,5749925,1
1760,1676400,5946775,1
1761,7131052,438151,13
1762,1,-7300,1
1763,1487487,1774825,1
1764,1487487,2098676,1
1765,1511300,1901826,1
1766,1495425,1879601,1
1767,1495425,2074863,1
1768,1873251,1901826,1
1769,1857375,1879601,1
1770,1857375,2074863,1
1771,1692275,1901826,1
1772,1676400,1879601,1
1773,1676400,2074863,1
1774,269,1,1
1775,174945,237215,1
1776,2094775,2285461,25
1777,2095237,2692398,25
1778,2095238,3098800,25
1779,8545513,6435725,1
1780,0,0,1
1781,119062,230188,1
1782,4186237,3857625,9
1783,3859212,3740150,9
1784,6127750,4797425,9
1785,2922588,4522787,9
1786,3259137,4132262,9
1787,3597275,3730625,9
1788,4762500,3740150,9
1789,3878262,4610100,1
1790,3268662,3930650,1
1791,5835650,4659312,1
1792,4359275,3546475,1
1793,7780338,4752975,1
1794,3154363,3122613,1
1795,6059487,2971800,1
1796,4921250,3908425,1
1797,3124200,4375150,1
1798,5164137,4343400,1
1799,3554412,3076575,1
1800,6430962,4638675,1
1801,2106613,3838575,1
1802,4276725,4021137,1
1803,2771775,4152900,1
1804,4868862,3752850,1
1805,3951287,3705225,1
1806,2797175,4603750,1
1807,4491037,4264025,1
1808,4292600,3857625,1
1809,2881313,3546475,1
1810,3640137,2219325,1
1811,3314700,4168775,1
1812,4783137,3587750,1
1813,5230812,2200275,1
1814,3894137,3913187,1
1815,5297487,1400175,1
1816,6507163,2124075,1
1817,2720975,4425950,1
1818,5005387,4187825,1
1819,119062,5616971,17
1820,8010525,5057775,1
1821,1835150,5057775,1
1822,4818195,5326062,1
1823,1827213,5310187,9
1824,1039812,1204912,17
1825,1039812,4892675,1
1826,217488,2886075,1
1827,985837,1233487,9
1828,119062,6435725,1
1829,4824412,714375,1
1830,4824412,473075,1
1831,4824412,231775,1
1832,5062537,471487,1
1833,5062537,712787,1
1834,5062537,230188,1
1835,6965950,241300,1
1836,7185025,230188,1
1837,7199311,581025,1
1838,6977063,600075,1
1839,204788,1040208,1
1840,0,0,1
1841,119062,230188,1
1842,119062,237615,1
1843,119062,930275,17
1844,119062,1280139,9
1845,915988,930275,17
1846,915990,1280139,9
1847,2595097,930275,17
1848,2595099,1280139,9
1849,4274206,930275,17
1850,4274208,1280139,9
1851,5071376,930275,17
1852,5071376,1280139,9
1853,5984940,930275,17
1854,5984940,1280139,9
1855,6898503,930275,17
1856,6898505,1280139,9
1857,7812068,930275,17
1858,7812068,1280139,9
1859,5003800,1308100,24
1860,5276850,1568450,1
1861,119062,855365,17
1862,4203700,1308100,24
1863,119062,1391940,25
1864,916230,1391940,25
1865,2595340,1391940,25
1866,6908248,597734,25
1867,6908248,597734,1
1868,6908248,349080,25
1869,6908248,349080,1
1870,8026313,349080,25
1871,8026313,349080,1
1872,8026313,597734,25
1873,8026313,597734,1
1874,6908248,136558,17
1875,6908251,290447,9
1876,916230,1391940,1
1877,5918200,1308100,24
1878,6191250,1568450,1
1879,6780213,1568450,1
1880,7747000,1308100,24
1881,5003800,2146300,24
1882,4203700,2146300,24
1883,915987,2232025,25
1884,2595563,2232025,25
1885,915987,2232025,1
1886,5918200,2146300,24
1887,6191250,2411413,1
1888,6780213,2411413,1
1889,7747000,2146300,24
1890,915988,2190415,9
1891,174945,237215,1
1892,1419218,2015154,1
1893,1265047,2321193,1
1894,1419218,3111083,1
1895,1265047,3417122,1
1896,1419218,4253179,1
1897,1265047,4513050,1
1898,1427090,1686488,17
1899,1427090,1935385,1
1900,269,1,1
1901,123370,654050,1
1902,174945,237215,1
1903,4017962,1677988,5
1904,4075112,1677988,5
1905,4017962,1677988,5
1906,917575,5445125,1
1907,917575,4930775,1
1908,917575,4216400,1
1909,917575,3602037,1
1910,917575,2889250,1
1911,917575,2373313,1
1912,917575,1758950,1
1913,4730750,1858963,1
1914,5903912,1677988,5
1915,5961062,1677988,5
1916,5903912,1677988,5
1917,6511925,1858963,1
1918,3940797,3006257,1
1919,6661970,3006257,1
1920,3940797,5464007,1
1921,6661970,5464007,1
1922,204357,1789113,1
1923,243232,2417763,1
1924,204357,3573462,1
1925,243232,4651375,1
1926,917574,3502057,9
1927,7441378,2157413,1
1928,174945,6442593,1
1929,174945,6235265,17
1930,2695525,1579413,1
1931,2695525,1150937,1
1932,5078171,1579413,1
1933,5078171,1150937,1
1934,7506168,4011612,1
1935,174943,27536,1
1936,123370,654050,1
1937,204357,975996,1
1938,8710727,240787,13
1939,174945,237215,1
1940,174943,27536,1
1941,7103202,84956,1
1942,7103202,84956,1
1943,7103202,297323,1
1944,609813,816227,1
1945,609813,816227,1
1946,675922,1291993,25
